time,submitted,remote,running,completed
1376.39381003,809,0,191,0
1381.52275395,809,0,191,0
1386.68854189,809,0,191,0
1391.7981739,809,0,191,0
1396.90939593,809,0,191,0
1402.0364089,809,0,191,0
1407.15686989,809,0,191,0
1412.26868892,809,0,191,0
1417.37999296,809,0,191,0
1422.50529003,803,0,197,0
1427.61347103,803,0,197,0
1432.72702789,803,0,197,0
1437.86240983,803,0,197,0
1442.973176,803,0,197,0
1448.08444595,803,0,197,0
1454.87479496,803,0,197,0
1459.98138094,803,0,197,0
1465.09501386,803,0,197,0
1470.24501991,803,0,197,0
1475.35753703,803,0,197,0
1480.47265005,803,0,197,0
1485.58494997,803,0,197,0
1490.69382501,803,0,197,0
1495.80749488,803,0,197,0
1500.93354988,803,0,197,0
1506.04341102,803,0,197,0
1511.15479898,803,0,197,0
1516.26820993,803,0,197,0
1521.37706399,803,0,197,0
1526.50480294,803,0,197,0
1531.61634398,803,0,197,0
1536.74643397,803,0,197,0
1541.86194897,803,0,197,0
1546.97330999,803,0,197,0
1552.08567095,803,0,197,0
1557.21083784,803,0,197,0
1562.32100296,795,0,205,0
1567.46216702,795,0,205,0
1572.56742096,795,0,205,0
1577.69522405,795,0,205,0
1582.80463505,795,0,205,0
1587.91977692,795,0,205,0
1593.03852892,783,0,217,0
1598.15768695,783,0,217,0
1603.27226901,783,0,217,0
1608.38646197,783,0,217,0
1613.49773884,783,0,217,0
1618.61336994,783,0,217,0
1623.72297287,783,0,217,0
1628.83515191,783,0,217,0
1633.93686891,783,0,217,0
1640.69565701,783,0,217,0
1645.82079196,783,0,217,0
1650.932724,783,0,217,0
1656.04422593,783,0,217,0
1661.15488291,783,0,217,0
1666.27138186,783,0,217,0
1671.37431192,767,0,233,0
1676.48761702,767,0,233,0
1681.60010386,767,0,233,0
1686.71237087,767,0,233,0
